,atleta_id,apelido,clube_id,xG_total,shots_total,jogos_num,goals_total,xG_per_match,G_per_match,xG_per_shot,shots_per_goal,clube,eficiência
0,101960,Vitinho,280,2.9829485699019576,31,8,1,0.3728685712377447,0.125,0.09622414741619217,31.0,Bragantino,-1.9829485699019576
1,69318,Luis Suárez,284,5.651020529304864,42,10,4,0.5651020529304864,0.4,0.13454810784059199,10.5,Grêmio,-1.6510205293048639
2,101254,Alef Manga,294,3.154326615310584,24,7,2,0.450618087901512,0.2857142857142857,0.131430275637941,12.0,Coritiba,-1.154326615310584
3,68920,Dudu,275,2.9443261210810348,31,10,2,0.29443261210810345,0.2,0.09497826197035596,15.5,Palmeiras,-0.9443261210810348
4,61188,Gilberto,283,3.8122673883873124,29,12,3,0.317688949032276,0.25,0.13145749615128663,9.666666666666666,Cruzeiro,-0.8122673883873124
5,99818,Paulinho,282,3.7397432379147637,25,8,3,0.46746790473934546,0.375,0.14958972951659055,8.333333333333334,Atlético-MG,-0.7397432379147637
6,83257,Gabriel,262,3.5369360920113087,26,9,3,0.3929928991123676,0.3333333333333333,0.1360360035388965,8.666666666666666,Flamengo,-0.5369360920113087
7,87470,Thaciano,265,3.4311827365501397,34,9,3,0.38124252628334887,0.3333333333333333,0.10091713931029822,11.333333333333334,Bahia,-0.4311827365501397
8,89840,Calleri,276,3.332380480329899,23,9,3,0.3702644978144332,0.3333333333333333,0.1448861078404304,7.666666666666667,São Paulo,-0.3323804803298991
9,73850,Aloísio,327,3.095462477034568,32,11,3,0.28140567973041525,0.2727272727272727,0.09673320240733024,10.666666666666666,América-MG,-0.09546247703456778
10,92811,Bruno Rodrigues,283,3.0032839676649443,37,12,3,0.2502736639720787,0.25,0.08116983696391741,12.333333333333334,Cruzeiro,-0.0032839676649443206
11,105811,Wesley,283,2.8797072095344776,20,9,3,0.31996746772605306,0.3333333333333333,0.1439853604767239,6.666666666666667,Cruzeiro,0.12029279046552244
12,80287,Luciano,276,2.698258073449682,28,9,3,0.2998064526055202,0.3333333333333333,0.09636635976606008,9.333333333333334,São Paulo,0.30174192655031806
13,92708,Deyverson,1371,2.6770204386952368,22,8,3,0.3346275548369046,0.375,0.12168274721341986,7.333333333333333,Cuiabá,0.32297956130476324
14,89898,Róger Guedes,264,3.542274216767449,36,11,4,0.3220249287970408,0.36363636363636365,0.09839650602131803,9.0,Corinthians,0.4577257832325512
15,95799,Artur,275,2.940781046438778,28,11,4,0.26734373149443436,0.36363636363636365,0.10502789451567064,7.0,Palmeiras,1.059218953561222
16,94509,Raphael Veiga,275,2.8302995965907685,28,7,4,0.40432851379868123,0.5714285714285714,0.10108212844967031,7.0,Palmeiras,1.1697004034092315
17,39148,Hulk,282,3.008056551398602,42,11,5,0.273459686490782,0.45454545454545453,0.0716203940809191,8.4,Atlético-MG,1.9919434486013978
18,114802,Vitor Roque,293,3.5119794632216768,26,10,6,0.35119794632216766,0.6,0.13507613320083373,4.333333333333333,Athletico-PR,2.4880205367783232
19,84042,Tiquinho Soares,263,3.4232178992284568,31,9,10,0.38035754435871744,1.1111111111111112,0.11042638384607925,3.1,Botafogo,6.576782100771544
