,apelido,atleta_id,clube,posicao,media_casa,media_fora
0,0,82876,Sport,MEI,1.6,1.35
1,Abel Ferreira,110506,Palmeiras,TEC,3.903076923076923,4.1890909090909085
2,Abel Hernández,74159,Fluminense,ATA,-0.9,1.2000000000000002
3,Abner Vinícius,104513,Athlético-PR,LAT,2.9142857142857146,1.9142857142857144
4,Ademir,101314,América-MG,ATA,5.7125,2.0142857142857142
5,Aderlan,88423,Bragantino,LAT,3.188888888888888,7.371428571428571
6,Adson,111682,Corinthians,MEI,7.066666666666666,2.6624999999999996
7,Airton,106107,Ceará,ATA,1.05,0.10000000000000002
8,Alan Empereur,88033,Cuiabá,ZAG,0.7,1.8333333333333337
9,Alan Ruschel,63110,América-MG,LAT,2.35,0.22857142857142865
10,Alan Santos,70132,Chapecoense,MEI,1.385714285714286,0.7
11,Alberto Valentim,84863,Athlético-PR,TEC,2.21,8.71
12,Alerrandro,101715,Bragantino,ATA,1.3,4.06
13,Alison,73974,Santos,MEI,1.45,0.25
14,Alisson,81845,Grêmio,MEI,5.377777777777778,1.3166666666666667
15,Allan,96652,Atlético-MG,MEI,1.0888888888888888,2.0000000000000004
16,Alyson,102330,Juventude,LAT,-0.16666666666666666,2.2666666666666666
17,Alê,86388,América-MG,MEI,3.483333333333333,1.822222222222222
18,Anderson Conceição,71618,Cuiabá,ZAG,-1.7333333333333334,2.2
19,Anderson Jesus,90700,América-MG,ZAG,3.4625000000000004,0.6
20,Anderson Leite,87691,Chapecoense,MEI,3.2624999999999997,2.875
21,Andreas Pereira,89274,Flamengo,MEI,4.8,3.28
22,André,68690,Sport,ATA,1.9500000000000002,0.9
23,André,107498,Fluminense,MEI,2.2624999999999997,4.459999999999999
24,André Luís,92146,Atlético-GO,ATA,1.3272727272727272,2.8625
25,Anselmo Ramon,69214,Chapecoense,ATA,1.309090909090909,3.127272727272727
26,António Oliveira,111578,Athlético-PR,TEC,3.6399999999999997,3.005
27,Araos,102352,Corinthians,MEI,-0.15,0.3499999999999999
28,Arboleda,91573,São Paulo,ZAG,5.925000000000001,6.766666666666666
29,Arias,99815,Fluminense,MEI,1.25,3.2
30,Arnaldo,78497,Atlético-GO,LAT,2.933333333333333,5.55
31,Arrascaeta,87863,Flamengo,MEI,6.616666666666667,5.699999999999998
32,Arthur Gomes,96966,Atlético-GO,ATA,3.7166666666666663,1.7399999999999998
33,Arthur Henrique,86629,Atlético-GO,LAT,2.15,0.5
34,Artur,95799,Bragantino,ATA,6.40909090909091,5.766666666666667
35,Auremir,77570,Cuiabá,MEI,2.1833333333333336,1.2636363636363634
36,Baralhas,99440,Atlético-GO,MEI,2.84,3.645454545454545
37,Bento,105208,Athlético-PR,GOL,1.875,1.0
38,Benítez,93550,São Paulo,MEI,3.3600000000000003,0.2571428571428571
39,Berrío ,85300,América-MG,ATA,0.65,0.0
40,Bissoli,100762,Athlético-PR,ATA,1.6800000000000002,3.4000000000000004
41,Bobadilla,84342,Fluminense,ATA,0.6428571428571429,4.64
42,Borja,86120,Grêmio,ATA,5.459999999999999,2.75
43,Borrero,106843,Atlético-MG,MEI,1.275,4.666666666666667
44,Boschilia,86841,Internacional,MEI,0.7666666666666667,2.2199999999999998
45,Brenno,100830,Grêmio,GOL,1.0,2.875
46,Breno Lopes,93988,Palmeiras,ATA,2.1125,4.883333333333334
47,Bruninho,101716,Juventude,MEI,1.3166666666666667,0.875
48,Bruninho,113558,Bragantino,ATA,-0.2,0.0
49,Bruno Alves,73620,São Paulo,ZAG,2.871428571428571,1.78
50,Bruno Cortez,72079,Grêmio,LAT,3.04,2.15
51,Bruno Henrique,90285,Flamengo,ATA,9.17,3.9333333333333336
52,Bruno Marques,105111,Santos,ATA,-1.2,-1.1
53,Bruno Melo,84339,Fortaleza,LAT,3.033333333333333,-2.066666666666667
54,Bruno Méndez,103700,Internacional,ZAG,4.071428571428571,5.425000000000001
55,Bruno Nazário,81776,América-MG,MEI,-0.54,1.7666666666666666
